seq0 seq1 length score
serrano211 amypro23 98 (15.0)
serrano212 amypro23 100 (4.5)
serrano213 amypro23 98 (11.0)
serrano214 amypro23 98 (8.0)
serrano215 amypro23 99 (6.0)
serrano216 amypro23 98 (9.0)
serrano217 amypro23 98 (14.0)
serrano218 amypro23 98 (9.0)
serrano219 amypro23 98 (7.0)
serrano220 amypro23 100 (6.0)
serrano221 amypro23 102 (9.0)
serrano222 amypro23 98 (4.0)
serrano223 amypro23 98 (4.0)
serrano224 amypro23 98 (8.0)
serrano225 amypro23 98 (6.0)
serrano226 amypro23 98 (15.0)
serrano227 amypro23 100 (10.0)
serrano228 amypro23 98 (2.0)
serrano229 amypro23 98 (8.0)
serrano230 amypro23 98 (15.0)
serrano231 amypro23 98 (10.0)
serrano232 amypro23 98 (19.0)
serrano233 amypro23 98 (16.0)
serrano234 amypro23 98 (8.0)
serrano235 amypro23 98 (11.0)
serrano236 amypro23 98 (9.0)
serrano237 amypro23 98 (15.0)
serrano238 amypro23 101 (12.0)
serrano239 amypro23 98 (12.0)
serrano240 amypro23 98 (12.0)
serrano241 amypro23 98 (4.0)
serrano242 amypro23 98 (9.0)
serrano243 amypro23 98 (17.0)
serrano244 amypro23 99 (13.0)
serrano245 amypro23 98 (6.0)
serrano246 amypro23 98 (2.0)
serrano247 amypro23 98 (10.0)
serrano0 amypro24 40 (5.0)
serrano1 amypro24 37 (4.0)
serrano2 amypro24 35 (1.0)
serrano3 amypro24 40 (3.0)
serrano4 amypro24 70 (3.0)
serrano5 amypro24 70 (6.0)
serrano8 amypro24 76 (4.0)
serrano9 amypro24 35 (2.0)
serrano10 amypro24 59 (2.0)
serrano11 amypro24 35 (6.0)
serrano12 amypro24 46 (4.0)
serrano13 amypro24 52 (4.0)
serrano14 amypro24 58 (4.0)
serrano15 amypro24 64 (1.0)
serrano16 amypro24 35 (4.0)
serrano17 amypro24 35 (7.0)
serrano18 amypro24 35 (5.0)
serrano19 amypro24 51 (3.0)
serrano20 amypro24 41 (4.0)
serrano21 amypro24 43 (12.0)
serrano22 amypro24 47 (3.0)
serrano23 amypro24 35 (10.0)
serrano24 amypro24 35 (8.0)
serrano25 amypro24 35 (6.0)
serrano26 amypro24 40 (2.0)
serrano27 amypro24 40 (2.0)
serrano28 amypro24 35 (3.0)
serrano29 amypro24 35 (7.0)
serrano30 amypro24 35 (5.0)
serrano31 amypro24 35 (4.0)
serrano32 amypro24 35 (7.0)
serrano33 amypro24 35 (7.0)
serrano34 amypro24 35 (1.0)
serrano35 amypro24 35 (7.0)
serrano36 amypro24 35 (6.0)
serrano37 amypro24 35 (10.0)
serrano38 amypro24 39 (6.0)
serrano39 amypro24 35 (7.0)
serrano40 amypro24 35 (8.0)
serrano41 amypro24 35 (7.0)
serrano42 amypro24 35 (15.0)
serrano43 amypro24 35 (11.0)
serrano44 amypro24 35 (7.0)
serrano45 amypro24 52 (5.0)
serrano46 amypro24 53 (4.0)
serrano47 amypro24 56 (3.0)
serrano48 amypro24 57 (2.0)
serrano49 amypro24 39 (13.0)
serrano50 amypro24 37 (6.0)
serrano51 amypro24 39 (19.0)
serrano52 amypro24 35 (12.0)
serrano53 amypro24 35 (18.0)
serrano54 amypro24 48 (7.0)
serrano55 amypro24 48 (7.0)
serrano56 amypro24 53 (7.0)
serrano57 amypro24 36 (2.0)
serrano58 amypro24 50 (4.0)
serrano59 amypro24 43 (5.0)
serrano60 amypro24 50 (2.0)
serrano61 amypro24 46 (4.0)
serrano62 amypro24 43 (2.5)
serrano63 amypro24 49 (2.0)
serrano64 amypro24 46 (4.0)
serrano65 amypro24 54 (3.0)
serrano66 amypro24 42 (3.5)
serrano67 amypro24 47 (4.0)
serrano68 amypro24 35 (4.0)
serrano69 amypro24 46 (6.0)
serrano70 amypro24 45 (3.5)
serrano72 amypro24 40 (10.5)
serrano73 amypro24 43 (5.0)
serrano74 amypro24 64 (4.0)
serrano75 amypro24 48 (2.0)
serrano76 amypro24 35 (2.0)
serrano77 amypro24 45 (8.5)
serrano78 amypro24 35 (4.0)
serrano79 amypro24 35 (11.0)
serrano81 amypro24 35 (2.0)
serrano82 amypro24 38 (8.0)
serrano83 amypro24 51 (4.0)
serrano84 amypro24 43 (5.0)
serrano85 amypro24 47 (2.0)
serrano89 amypro24 51 (5.0)
serrano90 amypro24 40 (10.0)
serrano91 amypro24 40 (6.5)
serrano92 amypro24 35 (9.0)
serrano93 amypro24 41 (6.5)
serrano94 amypro24 35 (2.0)
serrano95 amypro24 43 (6.0)
serrano96 amypro24 37 (9.0)
serrano97 amypro24 37 (9.0)
serrano98 amypro24 35 (1.0)
serrano99 amypro24 44 (3.0)
serrano100 amypro24 42 (8.0)
serrano101 amypro24 38 (3.0)
serrano102 amypro24 44 (6.0)
serrano103 amypro24 37 (8.0)
serrano104 amypro24 38 (7.0)
serrano105 amypro24 35 (3.0)
serrano106 amypro24 35 (5.0)
serrano107 amypro24 38 (2.0)
serrano108 amypro24 44 (3.0)
serrano109 amypro24 41 (3.0)
serrano110 amypro24 35 (3.0)
serrano111 amypro24 35 (5.0)
serrano112 amypro24 35 (5.0)
serrano113 amypro24 43 (3.0)
serrano114 amypro24 40 (5.0)
serrano115 amypro24 36 (9.0)
serrano116 amypro24 42 (3.0)
serrano117 amypro24 35 (11.0)
serrano118 amypro24 39 (6.0)
serrano120 amypro24 50 (4.0)
serrano121 amypro24 43 (3.0)
serrano123 amypro24 46 (4.0)
serrano124 amypro24 46 (2.0)
serrano125 amypro24 38 (4.0)
serrano126 amypro24 35 (8.0)
serrano127 amypro24 44 (3.0)
serrano128 amypro24 44 (5.0)
serrano129 amypro24 35 (9.0)
serrano130 amypro24 45 (6.5)
serrano131 amypro24 61 (1.0)
serrano132 amypro24 44 (5.0)
serrano133 amypro24 35 (3.0)
serrano134 amypro24 35 (12.0)
serrano135 amypro24 35 (6.0)
serrano136 amypro24 42 (10.0)
serrano138 amypro24 49 (3.0)
serrano139 amypro24 43 (3.0)
serrano140 amypro24 47 (6.0)
serrano141 amypro24 58 (6.0)
serrano142 amypro24 58 (6.0)
serrano143 amypro24 35 (7.0)
serrano144 amypro24 35 (9.0)
serrano145 amypro24 42 (7.0)
serrano146 amypro24 39 (6.5)
serrano147 amypro24 50 (5.0)
serrano148 amypro24 48 (5.0)
serrano150 amypro24 51 (6.0)
serrano151 amypro24 35 (7.0)
serrano152 amypro24 46 (2.0)
serrano153 amypro24 49 (3.0)
serrano154 amypro24 47 (7.0)
serrano155 amypro24 46 (4.0)
serrano156 amypro24 35 (3.0)
serrano157 amypro24 52 (3.0)
serrano158 amypro24 49 (3.0)
serrano159 amypro24 47 (9.0)
serrano160 amypro24 51 (3.0)
serrano161 amypro24 52 (4.0)
serrano162 amypro24 56 (5.0)
serrano163 amypro24 52 (3.0)
serrano164 amypro24 50 (5.0)
serrano165 amypro24 46 (10.0)
serrano166 amypro24 51 (7.0)
serrano167 amypro24 48 (3.0)
serrano168 amypro24 57 (2.0)
serrano169 amypro24 50 (20.0)
serrano170 amypro24 50 (5.0)
serrano171 amypro24 45 (7.0)
serrano172 amypro24 57 (4.0)
serrano173 amypro24 49 (4.0)
serrano174 amypro24 40 (8.0)
serrano175 amypro24 51 (5.0)
serrano176 amypro24 49 (3.0)
serrano177 amypro24 42 (2.0)
serrano178 amypro24 38 (8.0)
serrano179 amypro24 36 (5.0)
serrano180 amypro24 35 (4.0)
serrano181 amypro24 35 (10.0)
serrano182 amypro24 35 (18.0)
serrano183 amypro24 40 (11.5)
serrano184 amypro24 38 (13.0)
serrano185 amypro24 43 (4.0)
serrano186 amypro24 42 (4.0)
serrano189 amypro24 41 (4.0)
serrano190 amypro24 43 (3.0)
serrano191 amypro24 44 (6.0)
serrano192 amypro24 39 (7.0)
serrano193 amypro24 35 (7.0)
serrano194 amypro24 35 (6.0)
serrano195 amypro24 43 (3.0)
serrano196 amypro24 42 (1.0)
serrano198 amypro24 35 (8.0)
serrano199 amypro24 35 (8.0)
serrano200 amypro24 35 (6.0)
serrano201 amypro24 44 (3.0)
serrano202 amypro24 42 (1.0)
serrano203 amypro24 44 (6.0)
serrano204 amypro24 39 (11.5)
serrano205 amypro24 35 (6.0)
serrano206 amypro24 35 (15.0)
serrano207 amypro24 35 (19.0)
serrano208 amypro24 37 (7.5)
serrano209 amypro24 35 (4.0)
serrano210 amypro24 42 (10.0)
serrano211 amypro24 41 (6.0)
serrano212 amypro24 44 (4.0)
serrano213 amypro24 43 (3.0)
serrano214 amypro24 41 (1.0)
serrano215 amypro24 42 (1.0)
serrano216 amypro24 44 (3.0)
serrano217 amypro24 42 (8.0)
serrano218 amypro24 43 (8.0)
serrano221 amypro24 37 (8.5)
serrano222 amypro24 35 (7.0)
serrano223 amypro24 35 (6.0)
serrano224 amypro24 44 (4.0)
serrano225 amypro24 36 (7.5)
serrano226 amypro24 41 (1.5)
serrano227 amypro24 39 (3.0)
serrano228 amypro24 43 (8.0)
serrano229 amypro24 44 (1.0)
serrano230 amypro24 44 (3.0)
serrano231 amypro24 43 (4.0)
serrano232 amypro24 35 (5.0)
serrano234 amypro24 44 (6.0)
serrano235 amypro24 37 (6.0)
serrano236 amypro24 42 (5.0)
serrano237 amypro24 38 (1.0)
serrano238 amypro24 43 (3.0)
serrano239 amypro24 43 (3.0)
serrano240 amypro24 43 (6.0)
serrano241 amypro24 44 (6.0)
serrano242 amypro24 44 (3.0)
serrano243 amypro24 42 (2.0)
serrano245 amypro24 40 (3.0)
serrano246 amypro24 35 (7.0)
serrano247 amypro24 35 (1.0)
serrano0 amypro25 112 (10.0)
serrano1 amypro25 109 (10.0)
serrano2 amypro25 112 (13.0)
serrano3 amypro25 112 (10.0)
serrano4 amypro25 123 (10.5)
serrano5 amypro25 116 (5.0)
serrano6 amypro25 114 (15.5)
serrano7 amypro25 105 (13.5)
serrano8 amypro25 137 (10.0)
serrano9 amypro25 105 (6.0)
serrano10 amypro25 118 (15.5)
serrano11 amypro25 105 (11.0)
serrano12 amypro25 112 (9.0)
serrano13 amypro25 113 (10.0)
serrano14 amypro25 120 (5.0)
serrano15 amypro25 122 (15.5)
serrano16 amypro25 110 (8.0)
serrano17 amypro25 105 (7.0)
serrano18 amypro25 105 (12.0)
serrano19 amypro25 106 (7.0)
serrano20 amypro25 105 (8.0)
serrano21 amypro25 123 (10.5)
serrano22 amypro25 105 (21.0)
serrano23 amypro25 105 (12.0)
serrano24 amypro25 113 (11.0)
serrano25 amypro25 105 (12.0)
serrano26 amypro25 105 (15.0)
serrano27 amypro25 105 (9.0)
serrano28 amypro25 105 (9.0)
serrano29 amypro25 113 (11.0)
serrano30 amypro25 106 (7.0)
serrano31 amypro25 105 (8.0)
serrano32 amypro25 118 (9.0)
serrano33 amypro25 118 (9.0)
serrano34 amypro25 114 (12.0)
serrano35 amypro25 105 (10.0)
serrano36 amypro25 105 (10.0)
serrano37 amypro25 105 (12.0)
serrano38 amypro25 105 (4.0)
serrano39 amypro25 105 (4.0)
serrano40 amypro25 108 (4.0)
serrano41 amypro25 105 (9.0)
serrano42 amypro25 105 (12.0)
serrano43 amypro25 114 (12.0)
serrano44 amypro25 115 (11.0)
serrano45 amypro25 105 (11.5)
serrano46 amypro25 121 (10.0)
serrano47 amypro25 122 (16.0)
serrano48 amypro25 123 (15.0)
serrano49 amypro25 105 (10.0)
serrano50 amypro25 105 (12.0)
serrano51 amypro25 106 (10.0)
serrano52 amypro25 107 (11.5)
serrano53 amypro25 105 (15.0)
serrano54 amypro25 105 (11.0)
serrano55 amypro25 119 (7.0)
serrano56 amypro25 105 (12.0)
serrano57 amypro25 105 (6.0)
serrano58 amypro25 109 (14.5)
serrano59 amypro25 105 (4.0)
serrano60 amypro25 106 (6.0)
serrano61 amypro25 105 (19.0)
serrano62 amypro25 105 (14.0)
serrano63 amypro25 116 (10.0)
serrano65 amypro25 119 (6.0)
serrano66 amypro25 107 (7.5)
serrano67 amypro25 105 (8.0)
serrano68 amypro25 105 (8.0)
serrano69 amypro25 105 (5.0)
serrano70 amypro25 105 (8.0)
serrano71 amypro25 105 (9.0)
serrano72 amypro25 117 (7.0)
serrano73 amypro25 119 (5.5)
serrano74 amypro25 134 (7.0)
serrano75 amypro25 115 (8.5)
serrano76 amypro25 105 (7.0)
serrano77 amypro25 105 (6.0)
serrano78 amypro25 105 (10.0)
serrano79 amypro25 110 (15.0)
serrano80 amypro25 110 (9.0)
serrano81 amypro25 105 (7.0)
serrano82 amypro25 105 (9.0)
serrano83 amypro25 113 (8.0)
serrano84 amypro25 105 (14.0)
serrano85 amypro25 123 (8.0)
serrano86 amypro25 105 (11.0)
serrano87 amypro25 105 (10.0)
serrano88 amypro25 105 (5.0)
serrano89 amypro25 120 (5.0)
serrano90 amypro25 105 (10.0)
serrano91 amypro25 105 (8.0)
serrano92 amypro25 105 (13.0)
serrano93 amypro25 107 (16.0)
serrano94 amypro25 105 (15.0)
serrano95 amypro25 105 (11.0)
serrano96 amypro25 105 (9.0)
serrano97 amypro25 105 (8.0)
serrano98 amypro25 105 (8.0)
serrano99 amypro25 121 (8.0)
serrano100 amypro25 105 (8.0)
serrano101 amypro25 105 (11.0)
serrano102 amypro25 111 (10.0)
serrano103 amypro25 107 (11.0)
serrano104 amypro25 105 (17.0)
serrano105 amypro25 105 (10.0)
serrano106 amypro25 105 (11.0)
serrano107 amypro25 107 (8.0)
serrano108 amypro25 105 (12.0)
serrano109 amypro25 105 (9.0)
serrano110 amypro25 105 (8.0)
serrano111 amypro25 112 (6.0)
serrano112 amypro25 105 (5.0)
serrano113 amypro25 105 (7.0)
serrano114 amypro25 105 (8.0)
serrano115 amypro25 105 (8.0)
serrano116 amypro25 105 (8.0)
serrano117 amypro25 105 (14.0)
serrano118 amypro25 112 (12.5)
serrano119 amypro25 115 (4.0)
serrano120 amypro25 105 (20.0)
serrano121 amypro25 105 (5.0)
serrano122 amypro25 105 (12.0)
serrano123 amypro25 105 (8.0)
serrano124 amypro25 105 (10.0)
serrano125 amypro25 107 (11.0)
serrano126 amypro25 105 (10.0)
serrano127 amypro25 112 (16.0)
serrano128 amypro25 115 (6.0)
serrano129 amypro25 105 (13.0)
serrano130 amypro25 105 (7.0)
serrano131 amypro25 119 (9.5)
serrano132 amypro25 124 (11.0)
serrano133 amypro25 106 (12.0)
serrano134 amypro25 105 (6.0)
serrano135 amypro25 105 (6.0)
serrano136 amypro25 112 (5.0)
serrano137 amypro25 105 (14.0)
serrano138 amypro25 107 (11.5)
serrano139 amypro25 111 (16.0)
serrano140 amypro25 111 (16.0)
serrano141 amypro25 122 (16.0)
serrano142 amypro25 122 (16.0)
serrano143 amypro25 117 (12.0)
serrano144 amypro25 117 (10.0)
serrano145 amypro25 105 (5.5)
serrano146 amypro25 114 (6.0)
serrano147 amypro25 105 (14.0)
serrano148 amypro25 118 (9.0)
serrano149 amypro25 105 (12.0)
serrano150 amypro25 113 (11.0)
serrano151 amypro25 107 (7.5)
serrano152 amypro25 105 (10.0)
serrano153 amypro25 106 (5.0)
serrano154 amypro25 105 (15.0)
serrano155 amypro25 105 (11.0)
serrano156 amypro25 105 (8.0)
serrano157 amypro25 120 (6.0)
serrano158 amypro25 106 (13.0)
serrano159 amypro25 105 (7.5)
serrano160 amypro25 105 (16.0)
serrano161 amypro25 105 (8.0)
serrano162 amypro25 125 (11.0)
serrano163 amypro25 105 (11.0)
serrano164 amypro25 121 (11.0)
serrano165 amypro25 110 (7.0)
serrano166 amypro25 105 (13.0)
serrano167 amypro25 105 (11.0)
serrano168 amypro25 105 (7.5)
serrano169 amypro25 105 (3.5)
serrano170 amypro25 121 (5.0)
serrano171 amypro25 105 (12.5)
serrano172 amypro25 128 (11.0)
serrano173 amypro25 123 (11.0)
serrano174 amypro25 111 (12.0)
serrano175 amypro25 110 (15.0)
serrano176 amypro25 120 (6.0)
serrano177 amypro25 105 (11.0)
serrano178 amypro25 105 (14.0)
serrano179 amypro25 105 (7.0)
serrano180 amypro25 105 (7.0)
serrano181 amypro25 105 (8.0)
serrano182 amypro25 105 (6.0)
serrano183 amypro25 109 (11.0)
serrano184 amypro25 105 (13.0)
serrano185 amypro25 106 (11.0)
serrano186 amypro25 105 (8.0)
serrano187 amypro25 105 (12.0)
serrano188 amypro25 109 (5.5)
serrano189 amypro25 105 (2.0)
serrano190 amypro25 105 (6.0)
serrano191 amypro25 105 (11.0)
serrano192 amypro25 105 (16.0)
serrano193 amypro25 105 (8.0)
serrano194 amypro25 105 (5.0)
serrano195 amypro25 105 (12.0)
serrano196 amypro25 105 (11.0)
serrano197 amypro25 105 (12.0)
serrano198 amypro25 105 (6.0)
serrano199 amypro25 105 (12.0)
serrano200 amypro25 105 (16.0)
serrano201 amypro25 105 (12.0)
serrano202 amypro25 105 (8.0)
serrano203 amypro25 105 (7.0)
serrano204 amypro25 105 (11.5)
serrano205 amypro25 105 (12.0)
serrano206 amypro25 105 (5.0)
serrano207 amypro25 111 (9.0)
serrano208 amypro25 105 (10.0)
serrano209 amypro25 110 (11.0)
serrano210 amypro25 105 (11.0)
serrano211 amypro25 105 (9.0)
serrano212 amypro25 105 (7.0)
serrano213 amypro25 105 (9.0)
serrano214 amypro25 110 (9.0)
serrano215 amypro25 112 (11.0)
serrano216 amypro25 107 (9.0)
serrano217 amypro25 114 (4.0)
serrano218 amypro25 105 (8.5)
serrano219 amypro25 105 (13.0)
serrano220 amypro25 105 (13.0)
serrano221 amypro25 107 (10.5)
serrano222 amypro25 105 (9.0)
serrano223 amypro25 105 (10.0)
serrano224 amypro25 105 (10.0)
serrano225 amypro25 105 (10.0)
serrano226 amypro25 105 (11.0)
serrano227 amypro25 105 (4.0)
serrano228 amypro25 114 (6.0)
serrano229 amypro25 105 (4.0)
serrano230 amypro25 105 (9.0)
serrano231 amypro25 108 (9.0)
serrano232 amypro25 105 (6.0)
serrano233 amypro25 105 (10.0)
serrano234 amypro25 107 (13.0)
serrano235 amypro25 105 (9.0)
serrano236 amypro25 105 (11.0)
serrano237 amypro25 105 (15.0)
serrano238 amypro25 105 (11.0)
serrano239 amypro25 105 (7.5)
serrano240 amypro25 105 (10.0)
serrano241 amypro25 105 (5.0)
serrano242 amypro25 113 (4.0)
serrano243 amypro25 105 (3.0)
serrano244 amypro25 105 (8.0)
serrano245 amypro25 105 (6.0)
serrano246 amypro25 105 (7.0)
serrano247 amypro25 105 (8.5)
serrano0 amypro26 139 (12.5)
serrano1 amypro26 136 (7.5)
serrano2 amypro26 136 (9.0)
serrano3 amypro26 136 (14.0)
serrano4 amypro26 152 (11.5)
serrano5 amypro26 136 (14.0)
serrano6 amypro26 146 (15.0)
serrano7 amypro26 145 (15.0)
serrano8 amypro26 136 (18.0)
serrano9 amypro26 136 (8.0)
serrano10 amypro26 150 (15.0)
serrano11 amypro26 137 (8.5)
serrano12 amypro26 136 (15.0)
serrano13 amypro26 138 (13.5)
serrano14 amypro26 146 (17.0)
serrano15 amypro26 154 (15.0)
serrano16 amypro26 137 (10.5)
serrano17 amypro26 136 (10.0)
serrano18 amypro26 136 (13.5)
serrano19 amypro26 143 (18.0)
serrano20 amypro26 136 (11.0)
serrano21 amypro26 149 (17.5)
serrano22 amypro26 136 (19.0)
serrano23 amypro26 136 (20.0)
serrano24 amypro26 136 (20.0)
serrano25 amypro26 136 (22.5)
serrano26 amypro26 136 (10.0)
serrano27 amypro26 136 (9.5)
serrano28 amypro26 136 (10.0)
serrano29 amypro26 136 (15.5)
serrano30 amypro26 136 (14.0)
serrano31 amypro26 136 (11.0)
serrano32 amypro26 136 (18.0)
serrano33 amypro26 136 (17.0)
serrano34 amypro26 136 (21.0)
serrano35 amypro26 136 (12.0)
serrano36 amypro26 136 (13.0)
serrano37 amypro26 136 (19.0)
serrano38 amypro26 136 (9.0)
serrano39 amypro26 136 (10.0)
serrano40 amypro26 136 (10.0)
serrano41 amypro26 136 (11.0)
serrano42 amypro26 136 (13.0)
serrano43 amypro26 136 (15.0)
serrano44 amypro26 136 (16.0)
serrano45 amypro26 136 (12.0)
serrano46 amypro26 140 (12.5)
serrano47 amypro26 136 (12.0)
serrano48 amypro26 136 (11.0)
serrano49 amypro26 136 (12.0)
serrano50 amypro26 136 (12.0)
serrano51 amypro26 136 (13.0)
serrano52 amypro26 136 (14.0)
serrano53 amypro26 136 (12.0)
serrano54 amypro26 136 (6.0)
serrano55 amypro26 136 (10.5)
serrano56 amypro26 138 (14.5)
serrano57 amypro26 147 (10.0)
serrano58 amypro26 136 (10.5)
serrano59 amypro26 136 (16.0)
serrano60 amypro26 136 (14.0)
serrano61 amypro26 146 (5.0)
serrano62 amypro26 141 (12.0)
serrano63 amypro26 140 (9.5)
serrano64 amypro26 136 (3.5)
serrano65 amypro26 136 (10.0)
serrano66 amypro26 141 (8.0)
serrano67 amypro26 136 (14.0)
serrano68 amypro26 136 (8.0)
serrano69 amypro26 141 (8.0)
serrano70 amypro26 136 (12.0)
serrano71 amypro26 139 (10.0)
serrano72 amypro26 143 (5.0)
serrano73 amypro26 136 (7.5)
serrano74 amypro26 137 (13.5)
serrano75 amypro26 138 (20.0)
serrano76 amypro26 136 (11.0)
serrano77 amypro26 140 (7.5)
serrano78 amypro26 136 (8.0)
serrano79 amypro26 144 (9.0)
serrano80 amypro26 136 (9.0)
serrano81 amypro26 136 (9.0)
serrano82 amypro26 136 (17.0)
serrano83 amypro26 136 (12.0)
serrano84 amypro26 136 (16.0)
serrano85 amypro26 147 (9.5)
serrano86 amypro26 136 (7.0)
serrano87 amypro26 148 (11.0)
serrano88 amypro26 136 (14.0)
serrano89 amypro26 136 (19.0)
serrano90 amypro26 136 (11.0)
serrano91 amypro26 137 (8.0)
serrano92 amypro26 136 (12.0)
serrano93 amypro26 136 (19.0)
serrano94 amypro26 136 (13.0)
serrano95 amypro26 137 (10.0)
serrano96 amypro26 136 (13.0)
serrano97 amypro26 136 (15.0)
serrano98 amypro26 136 (14.0)
serrano99 amypro26 144 (13.0)
serrano100 amypro26 142 (13.0)
serrano101 amypro26 138 (11.0)
serrano102 amypro26 142 (11.5)
serrano103 amypro26 137 (12.5)
serrano104 amypro26 136 (17.0)
serrano105 amypro26 136 (15.0)
serrano106 amypro26 136 (13.0)
serrano107 amypro26 136 (14.0)
serrano108 amypro26 137 (11.0)
serrano109 amypro26 136 (13.0)
serrano110 amypro26 136 (11.0)
serrano111 amypro26 136 (13.0)
serrano112 amypro26 136 (10.0)
serrano113 amypro26 136 (12.0)
serrano114 amypro26 136 (6.0)
serrano115 amypro26 136 (6.0)
serrano116 amypro26 136 (11.0)
serrano117 amypro26 136 (9.0)
serrano118 amypro26 145 (9.0)
serrano119 amypro26 138 (7.5)
serrano120 amypro26 145 (7.0)
serrano121 amypro26 136 (9.0)
serrano122 amypro26 136 (8.0)
serrano123 amypro26 136 (11.0)
serrano124 amypro26 139 (10.0)
serrano125 amypro26 136 (10.0)
serrano126 amypro26 136 (14.0)
serrano127 amypro26 136 (15.0)
serrano128 amypro26 136 (7.0)
serrano129 amypro26 136 (9.0)
serrano130 amypro26 136 (5.0)
serrano131 amypro26 143 (2.5)
serrano132 amypro26 138 (18.0)
serrano133 amypro26 140 (10.5)
serrano134 amypro26 136 (9.0)
serrano135 amypro26 138 (9.0)
serrano136 amypro26 136 (10.0)
serrano137 amypro26 136 (19.0)
serrano138 amypro26 139 (17.0)
serrano139 amypro26 136 (7.5)
serrano140 amypro26 136 (13.0)
serrano141 amypro26 139 (12.0)
serrano142 amypro26 139 (12.0)
serrano143 amypro26 136 (14.0)
serrano144 amypro26 136 (10.0)
serrano145 amypro26 144 (18.0)
serrano146 amypro26 144 (16.0)
serrano147 amypro26 136 (7.0)
serrano148 amypro26 144 (10.5)
serrano149 amypro26 136 (13.0)
serrano150 amypro26 136 (12.0)
serrano151 amypro26 151 (10.0)
serrano152 amypro26 151 (7.0)
serrano153 amypro26 136 (11.0)
serrano154 amypro26 146 (14.0)
serrano155 amypro26 141 (12.0)
serrano156 amypro26 139 (4.0)
serrano157 amypro26 136 (11.0)
serrano158 amypro26 136 (15.5)
serrano159 amypro26 139 (16.0)
serrano160 amypro26 136 (9.0)
serrano161 amypro26 142 (7.5)
serrano162 amypro26 143 (7.0)
serrano163 amypro26 138 (8.0)
serrano164 amypro26 140 (13.0)
serrano165 amypro26 151 (8.0)
serrano166 amypro26 136 (9.0)
serrano167 amypro26 139 (5.0)
serrano168 amypro26 136 (10.5)
serrano169 amypro26 136 (9.5)
serrano170 amypro26 136 (15.0)
serrano171 amypro26 148 (10.0)
serrano172 amypro26 138 (5.0)
serrano173 amypro26 139 (14.0)
serrano174 amypro26 136 (7.0)
serrano175 amypro26 142 (13.0)
serrano176 amypro26 136 (10.5)
serrano177 amypro26 136 (13.0)
serrano178 amypro26 136 (13.5)
serrano179 amypro26 136 (10.0)
serrano180 amypro26 136 (13.0)
serrano181 amypro26 136 (7.0)
serrano182 amypro26 136 (10.0)
serrano183 amypro26 136 (8.0)
serrano184 amypro26 144 (9.0)
serrano185 amypro26 136 (11.0)
serrano186 amypro26 136 (10.0)
serrano187 amypro26 136 (13.0)
serrano188 amypro26 139 (12.0)
serrano189 amypro26 136 (10.0)
serrano190 amypro26 136 (12.0)
serrano191 amypro26 136 (7.0)
serrano192 amypro26 137 (8.0)
serrano193 amypro26 139 (7.0)
serrano194 amypro26 136 (5.5)
serrano195 amypro26 136 (5.0)
serrano196 amypro26 136 (7.0)
serrano197 amypro26 136 (7.0)
serrano198 amypro26 141 (7.0)
serrano199 amypro26 136 (8.0)
serrano200 amypro26 136 (10.0)
serrano201 amypro26 136 (6.0)
serrano202 amypro26 136 (11.0)
serrano203 amypro26 136 (17.0)
serrano204 amypro26 136 (14.0)
serrano205 amypro26 136 (15.0)
serrano206 amypro26 137 (13.0)
serrano207 amypro26 136 (14.0)
serrano208 amypro26 138 (10.5)
serrano209 amypro26 136 (6.0)
serrano210 amypro26 136 (14.0)
serrano211 amypro26 136 (8.0)
serrano212 amypro26 136 (6.0)
serrano213 amypro26 136 (8.0)
serrano214 amypro26 136 (10.0)
serrano215 amypro26 136 (10.0)
serrano216 amypro26 136 (7.0)
serrano217 amypro26 136 (8.0)
serrano218 amypro26 136 (9.0)
serrano219 amypro26 136 (10.0)
serrano220 amypro26 136 (18.0)
serrano221 amypro26 136 (11.0)
serrano222 amypro26 136 (11.0)
serrano223 amypro26 142 (9.0)
serrano224 amypro26 136 (7.0)
serrano225 amypro26 136 (7.0)
serrano226 amypro26 136 (15.0)
serrano227 amypro26 136 (14.0)
